ProductID,Date,Zip,Units,Revenue,Country,Zip Country
1186,10/30/2014,T5J,1,425.1975,Canada,"Canada,T5J"
1186,2/15/2015,R3S,1,425.1975,Canada,"Canada,R3S"
1186,4/4/2015,T1Y,1,425.1975,Canada,"Canada,T1Y"
1186,4/11/2015,M4V,1,425.1975,Canada,"Canada,M4V"
1186,5/7/2015,L5R,1,425.1975,Canada,"Canada,L5R"
1186,5/21/2015,T6J,1,425.1975,Canada,"Canada,T6J"
1186,6/12/2015,R3S,1,425.1975,Canada,"Canada,R3S"
1186,10/30/2015,T2J,1,425.1975,Canada,"Canada,T2J"
1326,7/5/2019,M5P,1,383.145,Canada,"Canada,M5P"
1329,2/15/2013,R3H,1,92.82,Canada,"Canada,R3H"
1329,4/24/2014,V6M,1,108.57,Canada,"Canada,V6M"
1329,3/18/2016,T6M,1,141.645,Canada,"Canada,T6M"
1329,6/28/2016,L4Y,1,133.77,Canada,"Canada,L4Y"
133,5/31/2015,M6S,1,639.975,Canada,"Canada,M6S"
133,5/22/2016,M7Y,1,813.225,Canada,"Canada,M7Y"
133,9/2/2020,M7Y,1,813.225,Canada,"Canada,M7Y"
1213,4/17/2015,V6N,1,566.9475,Canada,"Canada,V6N"
1213,4/27/2015,T6K,1,566.9475,Canada,"Canada,T6K"
1213,9/19/2015,H3H,1,566.9475,Canada,"Canada,H3H"
1213,4/2/2016,T2E,1,556.4475,Canada,"Canada,T2E"
1213,4/5/2016,V6R,1,566.9475,Canada,"Canada,V6R"
1286,4/12/2018,V6M,1,629.895,Canada,"Canada,V6M"
1298,3/28/2016,T6G,1,383.145,Canada,"Canada,T6G"
1340,2/28/2020,V5W,1,241.395,Canada,"Canada,V5W"
1343,8/25/2019,L5T,1,304.395,Canada,"Canada,L5T"
1203,5/17/2020,V6S,1,330.6975,Canada,"Canada,V6S"
1210,9/15/2013,M4E,1,577.4475,Canada,"Canada,M4E"
1210,12/15/2013,T6V,1,577.4475,Canada,"Canada,T6V"
1210,4/25/2014,H1B,1,577.4475,Canada,"Canada,H1B"
1210,6/1/2014,M3K,1,603.6975,Canada,"Canada,M3K"
1484,5/13/2019,T2J,1,83.895,Canada,"Canada,T2J"
1391,10/4/2019,K1N,2,314.79,Canada,"Canada,K1N"
1392,11/25/2015,R3H,1,161.07,Canada,"Canada,R3H"
1443,2/8/2020,V6S,1,112.77,Canada,"Canada,V6S"
1443,2/10/2020,V5Z,1,112.77,Canada,"Canada,V5Z"
1413,4/10/2018,R3N,1,391.02,Canada,"Canada,R3N"
1414,1/5/2017,M6S,1,388.395,Canada,"Canada,M6S"
1418,1/10/2019,V6J,1,314.895,Canada,"Canada,V6J"
1187,4/25/2019,V7X,1,451.4475,Canada,"Canada,V7X"
1413,1/5/2017,T6R,1,388.395,Canada,"Canada,T6R"
1413,10/19/2018,R3W,1,388.395,Canada,"Canada,R3W"
1414,3/20/2017,R3J,1,388.395,Canada,"Canada,R3J"
1414,5/28/2017,M4Y,1,388.395,Canada,"Canada,M4Y"
1414,4/13/2018,L5N,1,391.02,Canada,"Canada,L5N"
1414,5/5/2019,R3N,1,391.02,Canada,"Canada,R3N"
1603,8/26/2017,M5R,1,301.77,Canada,"Canada,M5R"
1230,8/24/2015,M5B,1,524.9475,Canada,"Canada,M5B"
1230,4/7/2017,V6Z,1,472.4475,Canada,"Canada,V6Z"
1230,5/8/2017,T2C,1,472.4475,Canada,"Canada,T2C"
1230,3/29/2018,V6Z,1,472.4475,Canada,"Canada,V6Z"
1230,8/2/2018,L5T,1,472.4475,Canada,"Canada,L5T"
1230,8/11/2018,T5L,1,472.4475,Canada,"Canada,T5L"
1948,4/15/2013,K1Y,1,293.9475,Canada,"Canada,K1Y"
1948,4/15/2013,V5T,1,296.5725,Canada,"Canada,V5T"
1948,6/15/2013,M4E,1,296.5725,Canada,"Canada,M4E"
1948,1/3/2014,R3G,1,299.1975,Canada,"Canada,R3G"
1948,7/24/2014,V6E,1,299.1975,Canada,"Canada,V6E"
1948,12/29/2014,M4E,1,299.1975,Canada,"Canada,M4E"
1948,12/27/2016,V6M,1,309.6975,Canada,"Canada,V6M"
1230,3/21/2019,V6J,1,472.4475,Canada,"Canada,V6J"
1191,3/28/2019,M6H,1,257.1975,Canada,"Canada,M6H"
1203,11/1/2018,R3G,1,325.4475,Canada,"Canada,R3G"
1203,5/12/2019,V5X,1,325.4475,Canada,"Canada,V5X"
1203,9/7/2019,T6G,1,330.6975,Canada,"Canada,T6G"
1203,10/3/2019,R2G,1,325.4475,Canada,"Canada,R2G"
1204,4/15/2013,T6E,1,419.9475,Canada,"Canada,T6E"
1204,5/15/2013,T2L,1,419.9475,Canada,"Canada,T2L"
1204,6/15/2013,L5N,1,419.9475,Canada,"Canada,L5N"
1213,3/8/2015,V7W,1,566.9475,Canada,"Canada,V7W"
1347,1/11/2020,T6E,1,328.02,Canada,"Canada,T6E"
1348,4/24/2014,R3G,1,301.77,Canada,"Canada,R3G"
1225,2/15/2013,L5N,1,236.1975,Canada,"Canada,L5N"
1226,4/2/2017,L4X,1,551.1975,Canada,"Canada,L4X"
1226,7/30/2017,T6K,1,551.1975,Canada,"Canada,T6K"
1226,10/6/2017,T3G,1,551.1975,Canada,"Canada,T3G"
1226,4/5/2018,R3T,1,551.1975,Canada,"Canada,R3T"
1226,12/29/2018,T1Y,1,551.1975,Canada,"Canada,T1Y"
1226,3/28/2019,K1N,1,551.1975,Canada,"Canada,K1N"
1345,3/15/2013,T5G,1,304.395,Canada,"Canada,T5G"
1345,12/15/2013,M5R,1,308.07,Canada,"Canada,M5R"
1347,11/22/2016,M4R,1,312.27,Canada,"Canada,M4R"
1347,1/28/2017,T6T,1,309.645,Canada,"Canada,T6T"
1347,3/20/2020,T3R,1,328.02,Canada,"Canada,T3R"
1348,12/15/2017,K1R,1,314.895,Canada,"Canada,K1R"
1348,8/31/2018,R3G,1,309.645,Canada,"Canada,R3G"
1348,1/11/2020,T6E,1,328.02,Canada,"Canada,T6E"
1230,12/5/2016,V6B,1,472.4475,Canada,"Canada,V6B"
1230,12/6/2016,M4Y,1,524.9475,Canada,"Canada,M4Y"
1230,4/15/2017,R3W,1,524.9475,Canada,"Canada,R3W"
1230,6/30/2017,V6G,1,472.4475,Canada,"Canada,V6G"
1230,4/1/2019,V6A,1,472.4475,Canada,"Canada,V6A"
1230,7/18/2020,L5P,1,472.4475,Canada,"Canada,L5P"
1231,1/28/2018,M4E,1,761.1975,Canada,"Canada,M4E"
1348,10/15/2017,M6S,1,309.645,Canada,"Canada,M6S"
1188,5/3/2015,M6H,1,472.4475,Canada,"Canada,M6H"
1188,8/22/2015,T5V,1,488.1975,Canada,"Canada,T5V"
1597,4/21/2017,R3V,1,152.145,Canada,"Canada,R3V"
1597,6/13/2017,K2P,1,152.145,Canada,"Canada,K2P"
1597,2/11/2019,V5Z,1,173.145,Canada,"Canada,V5Z"
1920,8/15/2013,V7N,1,280.8225,Canada,"Canada,V7N"
1504,10/1/2019,M7Y,1,341.145,Canada,"Canada,M7Y"
1504,1/11/2020,M4V,1,367.395,Canada,"Canada,M4V"
1517,2/14/2014,T1Y,1,141.645,Canada,"Canada,T1Y"
1847,2/15/2016,R3B,1,125.9475,Canada,"Canada,R3B"
1847,7/12/2019,M6H,1,131.1975,Canada,"Canada,M6H"
185,6/29/2019,R3N,1,826.875,Canada,"Canada,R3N"
1975,8/8/2014,T2Z,1,55.0725,Canada,"Canada,T2Z"
1975,9/28/2014,M6H,1,57.6975,Canada,"Canada,M6H"
1975,10/24/2014,V6M,1,57.6975,Canada,"Canada,V6M"
1975,10/26/2014,T2J,1,55.0725,Canada,"Canada,T2J"
1975,12/15/2014,T5B,1,57.6975,Canada,"Canada,T5B"
1975,12/22/2014,V6J,1,57.6975,Canada,"Canada,V6J"
1975,12/29/2014,V7W,1,57.6975,Canada,"Canada,V7W"
1975,11/26/2015,V5Z,1,57.6975,Canada,"Canada,V5Z"
1975,12/24/2015,V7R,1,57.6975,Canada,"Canada,V7R"
1975,4/3/2016,V6T,1,57.6975,Canada,"Canada,V6T"
1975,5/10/2016,T5N,1,57.6975,Canada,"Canada,T5N"
1894,1/15/2013,K2P,1,682.2375,Canada,"Canada,K2P"
1894,1/15/2013,L5N,1,682.2375,Canada,"Canada,L5N"
1894,1/20/2014,V6M,1,713.7375,Canada,"Canada,V6M"
1894,3/31/2014,V6R,1,682.2375,Canada,"Canada,V6R"
1894,4/13/2014,K1A,2,1395.975,Canada,"Canada,K1A"
1894,8/4/2014,R2V,1,724.4475,Canada,"Canada,R2V"
1894,10/31/2014,H1B,1,703.4475,Canada,"Canada,H1B"
1894,4/4/2015,T6B,1,682.2375,Canada,"Canada,T6B"
1544,11/22/2018,R3W,1,341.145,Canada,"Canada,R3W"
1544,11/22/2018,T1Y,1,341.145,Canada,"Canada,T1Y"
1920,6/22/2014,T6R,1,283.4475,Canada,"Canada,T6R"
1927,5/7/2015,R2G,1,99.6975,Canada,"Canada,R2G"
1927,6/30/2015,V6Z,1,99.6975,Canada,"Canada,V6Z"
1927,3/4/2016,R3T,1,99.6975,Canada,"Canada,R3T"
1927,9/30/2016,L5P,1,99.6975,Canada,"Canada,L5P"
1927,2/17/2017,L5N,1,99.6975,Canada,"Canada,L5N"
1930,12/15/2013,V6B,1,286.0725,Canada,"Canada,V6B"
1517,7/3/2015,V6G,1,152.145,Canada,"Canada,V6G"
1339,4/18/2019,K1R,1,199.395,Canada,"Canada,K1R"
1348,4/1/2016,R3H,1,309.645,Canada,"Canada,R3H"
1348,9/28/2018,T1Y,1,309.645,Canada,"Canada,T1Y"
1348,1/24/2019,K1R,1,328.02,Canada,"Canada,K1R"
1348,11/15/2020,R3N,1,330.645,Canada,"Canada,R3N"
1349,11/3/2020,V6H,1,356.895,Canada,"Canada,V6H"
1836,6/5/2018,M4Y,1,146.9475,Canada,"Canada,M4Y"
1943,12/15/2020,R2L,1,120.6975,Canada,"Canada,R2L"
1943,12/22/2020,L5J,1,120.6975,Canada,"Canada,L5J"
1924,6/29/2020,T5V,1,351.6975,Canada,"Canada,T5V"
187,10/5/2014,K1N,1,819,Canada,"Canada,K1N"
1392,3/18/2017,T5B,1,141.645,Canada,"Canada,T5B"
1215,5/15/2013,R3G,1,356.9475,Canada,"Canada,R3G"
1215,5/15/2013,V6T,2,713.895,Canada,"Canada,V6T"
1215,6/15/2013,T6T,1,356.9475,Canada,"Canada,T6T"
1215,6/15/2013,V6H,2,713.895,Canada,"Canada,V6H"
1203,4/23/2017,T5K,1,320.1975,Canada,"Canada,T5K"
1203,2/25/2019,M5B,1,325.4475,Canada,"Canada,M5B"
1517,4/30/2019,T1Y,1,183.645,Canada,"Canada,T1Y"
1517,5/16/2019,V6R,1,170.52,Canada,"Canada,V6R"
1517,1/11/2020,T6V,1,183.645,Canada,"Canada,T6V"
1517,2/15/2020,M4R,1,196.77,Canada,"Canada,M4R"
1517,10/9/2020,R3G,1,196.77,Canada,"Canada,R3G"
1215,3/10/2017,T6E,1,367.4475,Canada,"Canada,T6E"
1215,3/19/2017,R3E,1,367.4475,Canada,"Canada,R3E"
1215,7/9/2017,T5K,1,341.1975,Canada,"Canada,T5K"
1215,8/8/2017,V7P,1,341.1975,Canada,"Canada,V7P"
1215,8/26/2017,T6G,1,341.1975,Canada,"Canada,T6G"
1215,10/15/2017,L5N,1,341.1975,Canada,"Canada,L5N"
1215,11/11/2017,T6R,1,356.9475,Canada,"Canada,T6R"
1215,2/24/2018,L5P,1,341.1975,Canada,"Canada,L5P"
1215,4/14/2018,M6P,1,341.1975,Canada,"Canada,M6P"
1215,8/30/2018,R3S,1,341.1975,Canada,"Canada,R3S"
1215,9/30/2018,R3T,1,356.9475,Canada,"Canada,R3T"
1215,10/28/2018,T6R,1,341.1975,Canada,"Canada,T6R"
1215,5/11/2019,T6S,1,343.8225,Canada,"Canada,T6S"
1229,3/17/2020,V6R,1,257.1975,Canada,"Canada,V6R"
1225,6/15/2013,T6E,1,236.1975,Canada,"Canada,T6E"
1225,9/15/2013,L5R,1,236.1975,Canada,"Canada,L5R"
1226,4/16/2017,L5N,1,551.1975,Canada,"Canada,L5N"
1226,6/30/2017,T6E,1,551.1975,Canada,"Canada,T6E"
1182,5/3/2020,T6E,1,157.4475,Canada,"Canada,T6E"
1226,10/30/2017,T6G,1,551.1975,Canada,"Canada,T6G"
1310,10/2/2014,K1N,1,270.27,Canada,"Canada,K1N"
1317,6/19/2014,T5C,1,309.645,Canada,"Canada,T5C"
1544,3/29/2018,R2L,1,341.145,Canada,"Canada,R2L"
1230,3/5/2016,T2C,1,524.9475,Canada,"Canada,T2C"
1230,3/18/2016,M4Y,1,524.9475,Canada,"Canada,M4Y"
1298,4/16/2015,V6A,1,367.395,Canada,"Canada,V6A"
1298,2/15/2016,M6H,1,367.395,Canada,"Canada,M6H"
1317,11/5/2015,M6J,1,322.77,Canada,"Canada,M6J"
139,5/15/2013,T5H,1,546,Canada,"Canada,T5H"
1391,11/25/2015,R3H,1,161.07,Canada,"Canada,R3H"
1391,1/5/2017,V6B,2,283.29,Canada,"Canada,V6B"
1391,11/2/2018,T6H,1,141.645,Canada,"Canada,T6H"
1547,8/14/2017,R3N,1,351.645,Canada,"Canada,R3N"
1548,11/15/2016,T1Y,1,351.645,Canada,"Canada,T1Y"
1943,12/27/2018,T2X,1,120.6975,Canada,"Canada,T2X"
1943,7/10/2020,T3G,1,120.6975,Canada,"Canada,T3G"
1946,4/24/2015,M6H,1,280.8225,Canada,"Canada,M6H"
1191,3/22/2014,T3G,1,262.4475,Canada,"Canada,T3G"
1191,4/27/2014,M4K,1,262.4475,Canada,"Canada,M4K"
1191,6/5/2015,T6E,1,267.6975,Canada,"Canada,T6E"
1191,9/7/2015,L5R,1,267.6975,Canada,"Canada,L5R"
1191,10/12/2015,R3M,1,267.6975,Canada,"Canada,R3M"
1191,5/22/2016,T2X,1,267.6975,Canada,"Canada,T2X"
1191,7/1/2016,L5N,1,267.6975,Canada,"Canada,L5N"
1837,1/28/2020,T3C,1,157.4475,Canada,"Canada,T3C"
1838,9/7/2016,M7Y,1,299.1975,Canada,"Canada,M7Y"
1878,6/24/2017,R3G,1,787.4475,Canada,"Canada,R3G"
1668,10/7/2016,T6K,1,430.395,Canada,"Canada,T6K"
1668,2/10/2017,K1S,1,430.395,Canada,"Canada,K1S"
1920,11/15/2013,K2P,1,283.4475,Canada,"Canada,K2P"
1920,12/15/2013,M4E,1,278.1975,Canada,"Canada,M4E"
1518,4/1/2016,R3G,1,162.645,Canada,"Canada,R3G"
1859,1/1/2016,T3C,1,154.875,Canada,"Canada,T3C"
1859,12/17/2018,V7M,2,314.895,Canada,"Canada,V7M"
1860,7/13/2019,M5L,1,199.4475,Canada,"Canada,M5L"
1975,12/31/2019,T2X,1,57.6975,Canada,"Canada,T2X"
1975,1/19/2020,V5Z,1,57.6975,Canada,"Canada,V5Z"
1975,3/20/2020,V5W,1,57.6975,Canada,"Canada,V5W"
1975,5/30/2020,T2C,1,57.6975,Canada,"Canada,T2C"
1978,11/30/2016,T6T,1,262.4475,Canada,"Canada,T6T"
1979,2/27/2016,R3B,1,262.4475,Canada,"Canada,R3B"
1979,11/30/2019,V6A,1,267.6975,Canada,"Canada,V6A"
189,11/6/2015,M5L,1,792.75,Canada,"Canada,M5L"
1892,7/28/2018,V5V,1,803.1975,Canada,"Canada,V5V"
1892,3/2/2019,T6R,1,1063.0725,Canada,"Canada,T6R"
1892,12/21/2020,V5V,1,834.6975,Canada,"Canada,V5V"
2046,5/10/2016,L5N,1,433.0725,Canada,"Canada,L5N"
2046,2/26/2017,T3G,1,433.0725,Canada,"Canada,T3G"
2047,2/15/2013,R3A,1,377.9475,Canada,"Canada,R3A"
2047,7/15/2013,T2X,1,377.9475,Canada,"Canada,T2X"
2047,2/3/2014,T2B,1,380.5725,Canada,"Canada,T2B"
2047,4/10/2014,V7M,1,380.5725,Canada,"Canada,V7M"
2047,4/25/2014,M6H,1,372.6975,Canada,"Canada,M6H"
2047,4/26/2014,R2G,2,761.145,Canada,"Canada,R2G"
2047,4/28/2014,R2W,1,380.5725,Canada,"Canada,R2W"
2047,9/21/2014,T5Y,1,380.5725,Canada,"Canada,T5Y"
2047,2/22/2015,R3H,1,388.4475,Canada,"Canada,R3H"
2047,3/15/2015,R3M,1,388.4475,Canada,"Canada,R3M"
2047,5/30/2015,L5N,1,388.4475,Canada,"Canada,L5N"
1809,9/28/2020,T5H,1,220.4475,Canada,"Canada,T5H"
1765,2/20/2018,H1B,1,186.3225,Canada,"Canada,H1B"
1766,3/3/2015,M6G,1,881.9475,Canada,"Canada,M6G"
163,5/19/2015,M7Y,1,524.475,Canada,"Canada,M7Y"
163,8/2/2015,V5N,1,524.475,Canada,"Canada,V5N"
163,10/12/2016,M5P,1,524.475,Canada,"Canada,M5P"
163,1/31/2017,H1G,1,524.475,Canada,"Canada,H1G"
1920,11/30/2015,V7W,1,286.0725,Canada,"Canada,V7W"
1926,12/19/2014,L4X,1,99.6975,Canada,"Canada,L4X"
1926,12/29/2014,R3N,1,99.6975,Canada,"Canada,R3N"
1926,4/13/2015,K1S,1,99.6975,Canada,"Canada,K1S"
1926,6/30/2015,V6Z,1,99.6975,Canada,"Canada,V6Z"
1926,11/19/2015,V6E,1,99.6975,Canada,"Canada,V6E"
1926,11/26/2015,V6J,1,99.6975,Canada,"Canada,V6J"
1926,12/27/2015,V5V,1,99.6975,Canada,"Canada,V5V"
1518,7/3/2015,V6G,1,152.145,Canada,"Canada,V6G"
1518,4/12/2018,V5W,1,170.52,Canada,"Canada,V5W"
1518,7/1/2018,R3V,1,170.52,Canada,"Canada,R3V"
1518,12/27/2018,L5P,1,183.645,Canada,"Canada,L5P"
1518,1/10/2019,V6B,1,183.645,Canada,"Canada,V6B"
1518,5/16/2019,V6R,1,170.52,Canada,"Canada,V6R"
1518,1/11/2020,T6V,1,183.645,Canada,"Canada,T6V"
1226,4/27/2018,L5N,1,551.1975,Canada,"Canada,L5N"
1223,3/23/2020,V7Y,1,383.1975,Canada,"Canada,V7Y"
1223,5/19/2020,T3C,1,383.1975,Canada,"Canada,T3C"
1223,11/16/2020,V5V,1,383.1975,Canada,"Canada,V5V"
1227,4/15/2013,M6H,1,314.9475,Canada,"Canada,M6H"
1227,5/15/2013,R3G,1,314.9475,Canada,"Canada,R3G"
1227,7/15/2013,R3N,1,314.9475,Canada,"Canada,R3N"
1222,5/4/2015,L5V,1,383.1975,Canada,"Canada,L5V"
1223,5/22/2020,T6J,1,383.1975,Canada,"Canada,T6J"
1223,7/26/2020,T6E,1,383.1975,Canada,"Canada,T6E"
1443,5/13/2019,T2J,1,112.77,Canada,"Canada,T2J"
1443,9/13/2020,R3T,1,115.395,Canada,"Canada,R3T"
1444,7/10/2016,M4R,1,107.52,Canada,"Canada,M4R"
1191,8/16/2018,V6G,1,251.9475,Canada,"Canada,V6G"
1260,6/25/2019,T6W,1,377.895,Canada,"Canada,T6W"
2045,2/11/2016,T2S,1,419.9475,Canada,"Canada,T2S"
2045,2/11/2016,T2X,1,419.9475,Canada,"Canada,T2X"
2045,2/28/2016,M4E,1,419.9475,Canada,"Canada,M4E"
2045,2/28/2016,V5T,1,419.9475,Canada,"Canada,V5T"
1995,4/21/2019,M7Y,1,409.4475,Canada,"Canada,M7Y"
1995,11/18/2019,T5L,1,417.3225,Canada,"Canada,T5L"
1187,4/27/2019,T5K,1,451.4475,Canada,"Canada,T5K"
1187,5/31/2019,R3L,1,451.4475,Canada,"Canada,R3L"
1187,8/12/2019,K1R,1,451.4475,Canada,"Canada,K1R"
1187,9/9/2019,T5K,1,451.4475,Canada,"Canada,T5K"
1187,9/29/2019,V7Y,1,451.4475,Canada,"Canada,V7Y"
1474,10/3/2017,M6S,1,341.145,Canada,"Canada,M6S"
1474,5/24/2020,M5G,1,343.77,Canada,"Canada,M5G"
1477,6/15/2013,K1N,1,317.52,Canada,"Canada,K1N"
1477,4/17/2014,T5Y,1,320.145,Canada,"Canada,T5Y"
1478,2/7/2014,R3K,1,320.145,Canada,"Canada,R3K"
1479,8/8/2016,T6W,1,372.645,Canada,"Canada,T6W"
1995,2/27/2020,H1G,1,417.3225,Canada,"Canada,H1G"
1916,3/24/2020,L5R,1,293.9475,Canada,"Canada,L5R"
1187,12/2/2019,R3H,1,456.6975,Canada,"Canada,R3H"
1184,5/9/2014,R3B,1,629.9475,Canada,"Canada,R3B"
1184,5/16/2014,T6K,1,629.9475,Canada,"Canada,T6K"
1480,11/27/2014,V6A,2,719.04,Canada,"Canada,V6A"
1203,5/23/2017,T6K,1,320.1975,Canada,"Canada,T6K"
1203,9/9/2017,R2G,1,320.1975,Canada,"Canada,R2G"
1203,11/22/2018,M6H,1,325.4475,Canada,"Canada,M6H"
1203,9/19/2019,R3H,1,330.6975,Canada,"Canada,R3H"
1892,9/21/2019,M6G,1,929.1975,Canada,"Canada,M6G"
1892,10/26/2019,T2X,1,1002.6975,Canada,"Canada,T2X"
1226,4/1/2018,T2C,1,551.1975,Canada,"Canada,T2C"
1518,7/15/2013,M7Y,1,141.645,Canada,"Canada,M7Y"
1435,9/15/2013,L5N,1,314.895,Canada,"Canada,L5N"
1215,5/10/2020,R3V,1,343.8225,Canada,"Canada,R3V"
1215,7/28/2020,V5V,1,343.8225,Canada,"Canada,V5V"
1215,8/22/2020,V6L,1,343.8225,Canada,"Canada,V6L"
1217,9/1/2019,M4N,1,577.4475,Canada,"Canada,M4N"
1217,9/29/2020,L5G,1,577.4475,Canada,"Canada,L5G"
1213,7/10/2014,V6A,1,566.9475,Canada,"Canada,V6A"
1213,10/25/2014,R3V,1,566.9475,Canada,"Canada,R3V"
1286,5/25/2019,V5N,1,729.645,Canada,"Canada,V5N"
1290,8/6/2017,M4T,1,330.645,Canada,"Canada,M4T"
1298,10/20/2014,R3M,1,367.395,Canada,"Canada,R3M"
1435,10/5/2019,T6W,2,682.29,Canada,"Canada,T6W"
1473,5/24/2020,M5G,1,343.77,Canada,"Canada,M5G"
1477,2/7/2014,R3K,1,320.145,Canada,"Canada,R3K"
1478,6/15/2013,K1N,1,317.52,Canada,"Canada,K1N"
1478,4/17/2014,T5Y,1,320.145,Canada,"Canada,T5Y"
1479,12/15/2017,R3W,1,372.645,Canada,"Canada,R3W"
1309,10/15/2013,H1B,1,270.27,Canada,"Canada,H1B"
133,10/8/2016,V6R,1,639.975,Canada,"Canada,V6R"
133,8/5/2017,T1Y,1,681.975,Canada,"Canada,T1Y"
133,11/26/2017,R2C,1,681.975,Canada,"Canada,R2C"
1339,10/12/2018,L5T,1,199.395,Canada,"Canada,L5T"
1517,12/15/2013,T5G,1,141.645,Canada,"Canada,T5G"
1836,5/22/2014,V6Z,1,143.7975,Canada,"Canada,V6Z"
2045,6/28/2018,V6M,1,419.9475,Canada,"Canada,V6M"
1539,2/20/2018,L5R,1,377.895,Canada,"Canada,L5R"
1539,9/28/2018,R3K,1,377.895,Canada,"Canada,R3K"
1800,3/22/2017,T2J,1,629.475,Canada,"Canada,T2J"
1809,9/27/2019,T1Y,1,220.4475,Canada,"Canada,T1Y"
1809,11/12/2019,T5K,1,220.4475,Canada,"Canada,T5K"
1960,6/15/2013,M6H,1,97.0725,Canada,"Canada,M6H"
1960,12/15/2013,V6J,1,97.0725,Canada,"Canada,V6J"
1960,8/29/2014,L4V,1,98.6475,Canada,"Canada,L4V"
1960,12/28/2014,R3G,1,98.6475,Canada,"Canada,R3G"
1961,1/15/2013,R3S,1,97.0725,Canada,"Canada,R3S"
1961,12/15/2013,M6H,1,98.6475,Canada,"Canada,M6H"
1454,5/27/2019,K2P,1,396.27,Canada,"Canada,K2P"
1191,7/24/2017,V5N,1,267.6975,Canada,"Canada,V5N"
1187,3/2/2020,K1R,1,456.6975,Canada,"Canada,K1R"
1187,3/6/2020,T3G,1,456.6975,Canada,"Canada,T3G"
1187,7/5/2020,R2G,1,456.6975,Canada,"Canada,R2G"
1201,5/26/2018,M6G,1,577.4475,Canada,"Canada,M6G"
1201,8/3/2018,M5A,1,577.4475,Canada,"Canada,M5A"
1201,12/3/2018,T5K,1,577.4475,Canada,"Canada,T5K"
1201,3/21/2019,L5N,1,577.4475,Canada,"Canada,L5N"
1202,2/23/2015,T5E,1,619.4475,Canada,"Canada,T5E"
1203,5/21/2015,R3E,1,320.1975,Canada,"Canada,R3E"
1203,6/4/2015,R2G,1,320.1975,Canada,"Canada,R2G"
1203,7/26/2015,M4E,1,320.1975,Canada,"Canada,M4E"
1203,12/7/2015,V6Z,1,320.1975,Canada,"Canada,V6Z"
1203,1/14/2016,T6E,1,320.1975,Canada,"Canada,T6E"
1435,11/6/2014,L5T,1,330.645,Canada,"Canada,L5T"
1435,3/18/2016,V6A,1,330.645,Canada,"Canada,V6A"
1443,1/14/2016,M6P,1,107.52,Canada,"Canada,M6P"
1348,3/20/2020,T3R,1,328.02,Canada,"Canada,T3R"
1318,1/21/2014,M6H,1,307.02,Canada,"Canada,M6H"
1318,6/19/2014,T5C,1,309.645,Canada,"Canada,T5C"
1318,11/5/2015,M6J,1,322.77,Canada,"Canada,M6J"
1319,8/23/2020,R3N,1,335.895,Canada,"Canada,R3N"
1320,9/8/2020,T3R,1,341.145,Canada,"Canada,T3R"
1201,5/20/2016,R3B,1,577.4475,Canada,"Canada,R3B"
1191,1/25/2019,L5P,1,257.1975,Canada,"Canada,L5P"
1191,11/30/2019,K1R,1,265.0725,Canada,"Canada,K1R"
1191,9/20/2020,K1Y,1,265.0725,Canada,"Canada,K1Y"
1191,12/27/2020,R2L,1,265.0725,Canada,"Canada,R2L"
1349,11/30/2020,V6H,1,356.895,Canada,"Canada,V6H"
1489,3/8/2019,T3G,1,267.645,Canada,"Canada,T3G"
1490,6/15/2013,V5K,1,262.395,Canada,"Canada,V5K"
1490,10/20/2014,T1Y,1,262.395,Canada,"Canada,T1Y"
1490,6/15/2015,R3H,1,267.645,Canada,"Canada,R3H"
1215,5/24/2016,T5K,1,356.9475,Canada,"Canada,T5K"
1203,9/4/2016,M5L,1,320.1975,Canada,"Canada,M5L"
1203,11/18/2017,L5G,1,320.1975,Canada,"Canada,L5G"
1203,9/14/2018,V6T,1,325.4475,Canada,"Canada,V6T"
1203,4/28/2019,T6G,1,325.4475,Canada,"Canada,T6G"
1203,3/17/2020,M8V,1,330.6975,Canada,"Canada,M8V"
1348,2/14/2014,K1K,1,299.145,Canada,"Canada,K1K"
1182,5/10/2019,H1B,1,157.4475,Canada,"Canada,H1B"
1182,9/29/2019,T3C,1,157.4475,Canada,"Canada,T3C"
1182,11/15/2019,M5R,1,157.4475,Canada,"Canada,M5R"
1517,12/15/2013,T5N,1,141.645,Canada,"Canada,T5N"
1517,12/20/2014,V6N,1,152.145,Canada,"Canada,V6N"
1517,12/19/2015,L5G,1,162.645,Canada,"Canada,L5G"
1517,1/5/2017,L5T,1,167.895,Canada,"Canada,L5T"
1517,1/8/2018,T6C,1,170.52,Canada,"Canada,T6C"
1517,3/15/2018,H1B,1,170.52,Canada,"Canada,H1B"
1196,7/17/2017,R2C,1,440.9475,Canada,"Canada,R2C"
120,8/15/2013,H1B,1,829.5,Canada,"Canada,H1B"
120,8/15/2013,V6S,1,829.5,Canada,"Canada,V6S"
120,12/15/2013,M6G,1,839.475,Canada,"Canada,M6G"
1185,7/15/2013,R3H,1,419.9475,Canada,"Canada,R3H"
1185,9/15/2013,M6H,1,419.9475,Canada,"Canada,M6H"
1286,6/17/2018,V5M,1,629.895,Canada,"Canada,V5M"
1286,8/11/2020,L5T,1,729.645,Canada,"Canada,L5T"
1226,6/3/2019,V6Z,1,551.1975,Canada,"Canada,V6Z"
1226,9/6/2019,T6E,1,556.4475,Canada,"Canada,T6E"
